................
-46975.36 -23958
-45309.00 -22650
-43651.52 -21349
-41985.43 -20042
-40313.04 -18729
-38603.46 -17387
-36982.34 -16096
-36721.68 -15426
-37024.77 -14724
-37405.77 -14071
-37524.86 -12946
-37287.56 -11673
-36987.53 -10409
-36691.79 -9202.
-36421.49 -8347.
-36140.08 -7543.
-35862.76 -6739.
-35584.04 -5929.
-35295.57 -5090.
-35022.36 -4296.
-34718.33 -3334.
-34437.18 -2049.
-34325.00 -670.9
-33806 201.30
-33611 1450.4
-34440 1681.4
-33997 1149.2
-33231 1261.0
-33170 1233.7
-33127 1088.8
-33331 961.52
-33242 772.87
-33136 718.48
-32845 691.50
-33044 482.60
-33363 528.06
-33669 876.74
-33976 1310.3
-34190 1623.9
-34384 1852.3
-34232 2053.3
-34243 2350.9
-34166 2706.3
-34135 2994.0
-34032 3271.5
-34083 3434.7
-34202 3392.3
-34238 3337.4
-34336 3141.2
-34149 2986.2
-34153 2843.6
-34082 2595.1
-33821 2520.9
-33673 2739.8
-33511 2879.4
-33348 2846.4
-33491 2664.2
-33495 2437.4
-33478 2357.2
-33334 2301.7
-33140 2547.8
-33128 2564.8
................
-32984 2458.0
-32779 2387.1
-32561 2586.8
-32470 2871.9
................
-32369 3523.7
-32409 3738.7
-32604 4033.9
-32794 4343.0
-32882 4645.7
-32965 4570.1
-33092 4655.3
-33281 4512.1
-33568 4302.4
-33697 3975.8
-33864 3711.6
-34136 3593.5
-34343 3516.5
-34341 3499.3
-34341 3499.3
-34341 3499.3
-34341 3499.3
-34341 3499.3
-34274 3596.4
-34395 3527.5
-34355 3553.8
-34386 3564.9
-34322 3554.3
-34184 3597.6
-34031 3659.2
-33899 3677.4
................
................
-33371 3805.9
-33088 3815.9
-32767 3998.4
-32519 4170.0
-32177 4354.3
-31912 4536.5
-31904 4551.8
-31868 4475.9
-31833 4438.4
................
-31937 4492.2
................
-31925 4494.8
................
-31744 3906.5
-31652 3800.7
-31643 3627.3
-31432 3472.8
-30897 3394.2
-30420 3250.4
-29997 3210.0
-29482 3196.4
-29013 3212.3
-28735 3276.8
-28911 3274.6
-29354 3221.3
-30082 3133.9
-30810 3225.3
-31487 3496.2
-32031 3903.3
-32068 3968.9
-32102 4026.9
-32129 4089.0
-32154 4150.6
-32154 4217.9
-32158 4285.1
-32156 4350.7
-32149 4407.9
-32155 4445.3
-32153 4504.3
-32092 4515.3
-32092 4515.3
-32092 4515.3
-32092 4515.3
-32092 4515.3
-32092 4515.3
-32092 4515.3
-32121 11212.
-32043 11205.
-32060 11223.
-32150 11180.
-32255 11189.
-32404 11165.
-32643 11223.
-32636 11223.
-32482 11191.
-32283 11154.
-32114 10823.
-32009 10649.
-31974 10585.
-31950 10570.
-31945 10605.
-31947 10672.
-31922 10733.
-31904 10798.
-31904 10860.
-31904 10929.
-31915 10994.
-35286 14490.
-35375 14816.
-35251 15101.
-35040 15212.
-34778 15365.
-34740 15384.
-34687 15405.
-34588 15257.
-34357 15077.
-34122 14807.
-34045 14691.
-34031 14533.
................
................
................
................
................
................
................
................
................
................
................
................
-33543 12474.
-33728 12767.
-33892 13020.
-33955 13362.
-33988 13705.
-33945 13895.
-33744 13863.
-33615 13771.
-33743 13861.
-33862 14032.
-33912 14282.
-33857 14639.
-33856 15000.
-33875 15314.
-33827 15627.
-33727 15962.
-33598 16340.
-33474 16648.
-33479 17045.
-33464 17368.
-33405 17660.
-33382 17967.
-33386 18281.
-33224 18530.
-33209 18630.
-33245 18803.
-33050 19018.
-32773 19082.
-32395 18910.
-32426 18941.
-32297 19030.
-32009 19195.
-31635 19366.
-31268 19458.
-31132 19570.
-31122 19581.
-30968 19853.
-30809 20127.
-30597 20318.
-30247 20373.
-30070 20496.
-30115 20515.
-30258 20394.
-30149 20381.
-30148 20492.
-30148 20492.
-30039 20477.
-29975 20521.
-30059 20817.
-30167 21062.
-30333 21119.
-30363 21261.
-30584 21369.
-30572 21287.
-30648 21429.
-30663 21619.
-30790 21773.
-30972 21866.
-31080 21998.
-31088 22049.
-31180 22057.
-31192 22065.
-31238 22240.
-31426 22300.
-31609 22267.
-31506 22343.
-31616 22274.
-31739 22203.
-31741 22205.
-31635 22236.
-31605 22337.
-31751 22185.
-31893 22029.
-32042 21895.
-32152 21757.
-32149 21655.
-32148 21656.
-32164 21820.
-32267 21701.
-32195 21650.
-32195 21650.
-32195 21650.
-32195 21650.
-32195 21650.
-32088 21810.
-32041 21898.
-31890 21978.
-31626 22155.
-31373 22337.
-31096 22506.
-30927 22399.
-30745 22212.
-30402 22224.
-30198 22431.
-29990 22668.
-29787 22881.
-29565 23100.
-29352 23306.
-29140 23506.
-28883 23680.
-28617 23851.
-28328 23977.
-28025 24118.
-27795 24057.
-27607 23981.
-27356 23747.
-26955 23851.
-26760 23906.
-26463 24081.
-26044 24086.
-25845 24267.
-25650 24506.
-25415 24458.
-25209 24133.
-25097 23798.
-24966 23568.
.. -...... -....
