................
................
................
-55533.46 -14112
1.0.... ---.. -.
1.0.... ---.. -.
1.0.... ---.. -.
1.0.... ---.. -.
1.0.... ---.. -.
1.0.... ---.. -.
-41216.86 -10081
-39155.11 -9501.
-37135.02 -8932.
-35136.78 -8370.
-33091.45 -7794.
-31042.83 -7193.
-30437.65 -6471.
-30183.54 -5647.
-29884.40 -4481.
-29537.82 -3194.
-29190.75 -1994.
-28930.63 -1077.
-28672.54 -160.5
-28342 1051.6
-28038 2273.7
-27743 3478.8
-27590 4343.4
-27449 5214.8
-27151 6365.0
-26916 7261.8
-26687 8195.9
-26388 9386.2
-26080 10593.
-25833 11543.
-25599 12473.
-25294 13669.
-24986 14863.
-24679 16045.
-24389 17163.
-24360 17909.
-24139 18513.
-23874 18981.
-23577 19343.
-23384 19475.
-23335 19497.
-23312 19218.
-23378 19138.
-23282 19060.
-23046 19045.
-22818 18840.
-22815 18699.
-22869 18532.
-22757 18318.
-22603 18072.
-22663 18040.
-22718 18045.
-22690 18002.
-22684 18014.
-22612 18116.
-22417 12....
-22202 18240.
-22102 18326.
-22101 18342.
-22145 18397.
-22062 18439.
-22047 18436.
-22024 18387.
-21879 18325.
-21764 18183.
-21598 17953.
-21405 17629.
-21253 17358.
-21030 17042.
-20871 16751.
-20581 16807.
-20051 17118.
-19529 17421.
-19229 17666.
-19238 17964.
-19190 18249.
-19262 18486.
-19272 18855.
-19303.6....133.
-19182 19353.
...........9606.
...8.......9825.
-18692 20032.
-18484 20137.
-18541 20136.
-18529 20066.
-18517 19998.
-18381 20246.
-18187 20446.
-18082 20527.
-18052 20506.
-17945 20548.
-17578 20841.
-17222 21148.
-16900 21405.
-16621 21507.
-16422 21524.
-16502 21483.
-16448 21626.
-16376 21635.
-16295 21597.
-16384 21525.
-16460 21684.
-16626 21989.
-16698 22055.
-16663 22021.
-16663 22021.
-16682 22033.
-16588 21944.
-16611 22058.
-16564 22097.
-16744 22003.
-16909 21781.
-16990 21502.
-17072 21246.
-17258 21151.
-17271 21171.
-17320 21154.
-17545 21419.
-17643 21564.
-17621 21528.
-17765 21323.
-17838 21158.
................
-17934 20865.
-17964 20692.
-18005 20466.
-18041 20232.
-17978 20280.
................
-17873 20229.
-17954 20299.
-18044 20321.
-....1 20298.
...3-. -..20517.
-18161 20699.
-18289 20644.
-18164 20684.
-18004 20901.
-17921 21288.
................
................
-17911 21109.
................
-17943 20679.
-18082 20677.
-18198 20689.
-18191 20690.
................
................
-17811 20979.
-17835 21279.
-17864 21565.
-17707 21914.
-17452 22104.
-17117 22284.
................
-16458 22261.
-16139 22110.
-15869 22070.
-15598 22128.
-15204 22151.
-14877 22190.
-14832 22229.
-14822 21942.
-14664 21664.
-14503 21408.
-14277 21229.
-14100 21033.
-13925 20794.
-13867 20714.
-13924 20640.
-13878 20568.
-13717 20579.
-13577 20558.
-13594 20558.
-13549 20549.
-13696 20641.
-13898 20605.
-14032 20613.
-13945 20588.
-13747 20628.
-13593 20771.
-13527 21074.
-13621 21112.
-13556 21094.
-13615 21046.
-13591 21034.
-13468 20979.
-13501 20977.
-13503 20910.
-13525 20923.
-13442 21135.
-13456 21292.
-13332 21303.
-13271 21403.
-13219 21429.
-13227 21429.
................
-13288819.21416.
413288-251214168
413288.08621418-
-13287 21425.
-13287 21425.
-13287 21425.
-13287 21425.
-13287 21425.
-13287 21425.
-13287 21425.
-13287 21425.
-13287 21425.
-13287 21425.
-14430 20807.
-14535 20837.
-14595 20828.
-14527 20773.
-14281 20612.
-14037 20546.
-14051 20613.
-14069 20548.
-14030 20577.
-13984 20568.
-14009 20526.
-14118 20605.
-14046 20605.
-14004 20570.
-14014 20587.
-14066 20608.
-14039 20601.
-14025 20592.
-14059 20612.
-14053 20585.
-14061 20589.
-14111 20590.
-14078 20554.
-14078 20554.
-13874 20645.
-13584 20853.
-13548 20877.
-13548 20903.
-13542 20805.
-13574 20811.
-13736 20816.
-13794 20907.
-13778 20934.
-13831 20864.
-13907 20856.
-14030 20802.
-13843 20933.
-13618 21171.
-13360 21274.
-13378 21373.
