-3445 34116.8
-3050 33315.2
-2178 32536.0
-1181 31817.7
-163 31243.43
790 30574 
1615 29910.68
1.0.... ---.. -.
1.0.... ---.. -.
4442 27979.48
1.0.... ----. -.
1.0.... ----. -.
1.0.... ----. -.
1.0.... ----. -.
9011 25220.76
10026 24650.8
10946 24138.3
11853 23633.4
12724 23149.0
13453 22630.8
14236 21943.8
15111 21107.6
16029 20414.8
16986 19822.9
17897 19263.8
18827 18903.1
19674 18443.1
20534 18117.0
21343 17783.7
22230 17583.5
22916 17504.6
23496 17320.5
23991 17120.1
24178 17217.1
24159 17357.9
24178 17315.8
24439 17459.8
24660 17581.6
24630 17645.2
24827 17521.5
25162 17405.8
25446 17222.3
25665 17174.6
25977 17234.1
26358 17187.0
26560 17012.5
26507 16774.2
26554 16626.6
26587 16610.5
26835 16675.8
27008 16894.5
27072 16852.7
26999 16842.5
26966 16829.5
27025 16807.0
27011 16894.4
27003 16909.7
27003 16909.7
27003 16909.7
27003 16909.7
27003 16909.7
27082 16890.6
27088 16903.9
27101 16896.9
27049 16874.9
27015 16899.4
26982 16886.7
1.0.... ---.. -.
1.0.... ---.. -.
27067 16826.0
27189 16784.8
................
................
27152 16837.1
27152 16827.5
27307 16622.3
27678 16510.1
27761 16496.9
27817 16546.0
27789 16518.3
27913 16418.6
................
27907 16378.7
27826 16133.3
................
................
27680 16002.1
27534 15732.2
................
27388 15080.9
27350 14687.7
27331 14353.6
27094 14189.0
................
................
26912 14172.3
27011 14222.1
27000 14224.7
27007 14305.1
27004 14280.9
27053 14310.4
27045 14299.0
................
27181 14240.0
27242 14260.0
27320 14323.0
27284 14573.2
1.0.... ----. -.
26788 15116.1
26548 15447.2
26384 15480.9
26258 15291.2
................
26374 15377.3
26100 15520.1
25851 15532.0
25664 15582.4
25438 15923.2
................
................
24196 16510.5
23871 16814.8
23525 17223.0
23252 17586.7
22962 17864.2
22684 18021.7
22429 18261.0
22046 18686.0
21695 19064.6
21366 19398.2
21049 19699.2
20943 20061.3
20717 20298.4
20452 20592.2
20180 20742.9
19895 20704.2
19634 20529.3
19329 20486.0
19018 20458.1
19018 20492.7
19267 20460.8
................
19789 20375.4
19714 20329.8
19771 20448.2
19723 20423.6
19723 20423.6
19732 20474.9
19744 20447.8
19730 20430.8
19783 20463.2
................
................
................
19759 20457.4
................
19741 20417.9
19672 20404.7
................
19653 20409.9
19557 20403.0
19545 20445.1
19384 20615.1
19414 20719.4
19492 20810.7
19595 20802.1
19705 20634.2
19638 20443.4
19549 20424.6
................
................
................
19413 20731.2
19671 20713.7
1.0.... ----. -.
20133 20476.8
20418 20214.6
20618 20212.8
20844 20221.4
20999 20037.3
1.0.... ---.. -.
21637 19208.9
22072 18621.7
22445 18009.4
22584 17787.2
22785 17596.6
23100 17320.1
23386 16958.3
23542 16513.1
23586 16088.2
23744 15753.4
23858 15434.9
23993 15071.1
24127 14774.7
24257 14420.4
24434 13940.5
24621 13501.7
24851 13131.6
24991 12618.7
25124 12269.2
25250 11981.1
................
................
25673 10998.3
