-26432 11713.
-25955 12855.
-25492 13964.
-25133 14864.
-24676 15958.
-24179 17098.
-23732 18173.
-23369 19070.
-23028 19928.
-22653 20856.
-22268 21798.
-21862 22772.
-21415 23759.
-20920 24805.
-20420 25884.
-20304 26938.
-20347 28051.
-20093 29089.
-19915 30146.
-19611 31084.
-19311 31723.
-19172 31723.
-19020 31750.
-18999 32021.
-18795 32222.
-18581 32252.
-18525 32448.
-18859 32547.
-19243 32631.
-19289 32894.
-19082 32855.
-18765 33112.
-18493 33327.
-18075 33415.
-17688 33609.
-17224 33796.
-17019 33799.
-16940 33756.
-16836 33795.
-16585 33951.
-16412 34102.
-16437 34177.
-16353 34080.
-16440 33767.
-16253 33820.
-16059 33713.
-16144 33368.
-16147 33307.
-16186 33368.
-16400 33255.
-16352 33037.
................
-15818 32964.
-15527 32724.
-15409 32432.
-15429 32121.
-15358 31925.
-15359 31912.
-15249 31706.
-15011 31656.
-14996 31462.
-14994 31469.
-15003 31437.
................
-15047 31529.
-14965 31493.
-15071 31465.
-15318 31398.
-15365 31244.
-15227 31087.
-15202 30801.
-15471 30657.
-15705 30522.
-15980 30343.
-16364 30262.
................
................
-17270 29912.
-17530 29637.
-17654 29350.
-17724 29042.
-18012 28852.
-18255 28827.
-18211 28819.
-18208 28804.
-18524 28754.
-18850 28749.
-19125 28623.
-19329 28429.
-19498 28325.
-19473 28233.
-19497 28228.
-19503 28237.
-19265 28222.
-19196 28294.
................
................
................
................
-19266 28160.
-19142 28115.
-18904 28034.
-18607 27990.
-18393 27893.
-18393 27771.
-18237 27822.
-18175 27913.
-18468 27987.
-18794 28018.
-19089 28063.
-19259 28316.
-19557 28557.
-19833 28553.
-19614 28542.
-19407 28758.
-19218 28745.
-18995 28452.
-18686 28371.
-18434 28384.
-18102 28594.
-17954 28812.
-17945 28797.
-17890 28862.
-17586 29057.
-17226 29319.
-16888 29656.
-16521 29937.
-16345 30109.
-16219 30222.
-16140 30346.
-16127 30341.
-15900 30496.
-15610 30562.
-15357 30531.
-15249 30466.
-15240 30444.
-15411 30128.
-15508 30021.
-15548 30102.
-15603 30162.
-15670 30212.
-15578 30241.
-15640 30181.
-15651 30151.
-15662 30135.
-15688 30114.
