-5662 33429.3
-4607 32696.7
-3506 31987.8
-2403 31301.2
-1371 30654.2
-391 30000.14
453 29378 
1491 28718.35
2544 28186.97
3558 27634.68
4493 27122.58
5175 26778.22
6210 26263.30
7351 25674.17
8325 24880.53
9214 24135.82
10145 23527.0
11015 23018.5
12121 22425.0
13183 21927.6
14158 21478.4
15163 21070.2
16246 20444.4
17305 19974.1
18266 19548.1
19313 19062.4
20393 18556.8
21532 18065.8
22622 18097.0
23423 17752.6
24034 17485.5
24177 17466.0
24244 17449.8
24322 17491.4
24675 17578.4
24660 17597.6
24787 17529.9
25131 17411.9
25418 17296.3
25618 17170.7
25928 17190.9
26270 17209.0
26559 17138.9
26543 16944.0
26529 16778.7
26500 16655.8
26550 16623.6
26874 16627.4
27100 16783.3
27358 16610.6
27769 16560.8
27812 16483.1
27788 16541.9
27810 16548.1
................
27697 16495.1
27820 16581.8
................
27837 16408.3
27896 16396.9
................
27885 16382.0
27825 16485.5
................
27391 16587.6
27228 16484.4
27276 16595.1
27207 16388.6
27159 16138.1
1.0.... ---.. -.
26808 15801.1
26453 15675.2
26376 15380.6
1.0.... ---.. -.
26102 15284.8
25936 15174.8
25682 15037.0
25553 15043.5
25414 15085.5
25216 15240.9
25172 15297.1
25107 15503.4
24868 15504.3
24771 15199.7
2482..... ..8
24762 15214.4
24521 15454.8
24558 15561.1
24838 15470.6
24871 15198.5
24731 15067.2
................
24728 15047.4
24992 14973.9
25053 15027.0
24993 14950.4
24780 15154.6
24837 15029.7
1.0.... ---.. -.
25299 14768.9
25407 14904.0
25394 14959.7
25465 14769.1
................
25946 14455.7
25889 14249.7
25915 14032.1
26122 13752.2
26316 13437.9
26257 13092.4
26111 12673.4
25966 12256.8
25736 11759.2
25358 11541.7
25242 11348.8
25211 11064.6
25336 10746.4
................
25216 10041.4
................
25227 9375.64
25199 9097.89
25074 8882.24
25042 8896.12
................
24997 8828.37
25156 8842.26
25386 8926.05
25350 8662.21
25227 8317.19
25301 8157.45
25375 8146.17
25448 8133.73
25470 8020.30
................
................
25657 7374.01
25645 7298.92
................
25593 6747.02
25569 6560.98
25509 6808.51
25547 7182.65
25515 7241.56
................
25619 7200.78
25617 7118.37
................
25554 6796.99
25538 6542.34
25472 6160.46
25439 5836.25
25341 5653.26
25083 5485.88
25046 5432.80
24954 5283.30
24912 5083.18
24930 5042.85
................
24630 4628.98
24354 4336.95
24190 4311.46
24055 4074.84
24069 3717.51
24097 3813.44
24029 3754.68
23836 4010.96
23707 4203.25
23696 4159.17
23715 4113.42
23683 3952.65
23848 3737.69
23984 3540.79
24034 3572.35
24108 3562.26
24299 3482.59
24334 3449.04
24399 3486.72
24582 3714.72
24810 3808.82
25010 4015.47
25169 4311.53
24971 4460.59
24790 4463.75
24754 4579.46
24915 4670.14
24922 4660.17
24922 4660.17
24922 4660.17
24849 4603.58
................
24946 4591.24
24928 4589.71
24926 4631.90
24933 4613.09
24886 4398.71
24719 4423.40
24748 4716.76
24918 5064.89
24763 5044.95
24757 5050.56
24811 5006.45
24829 4891.92
24849 4724.81
24761 4447.57
24792 4388.95
24832 4377.08
24902 4597.14
................
24836 4765.47
24836 4765.47
..836 4765.47
24836 4765.47
24898 4721.50
24898 4759.76
24912 4735.50
24812 4689.72
.........4684.69
24873 4684.69
24894 4609.12
................
24917 4592.97
24888 4518.79
24929 4583.41
24916 4501.09
25088 4568.22
24983 4422.95
24819 4329.08
24776 4405.90
................
24827 4339.61
24908 4524.66
24926 4589.61
................
24873 4331.19
24747 4341.44
24696 4628.35
24875 4920.57
25028 5105.24
25124 5131.60
25044 5134.70
24879 4923.05
24761 4670.63
24770 4324.44
24877 4467.41
24965 4610.10
24965 4610.10
24965 4610.10
25024 4510.92
25027 4505.36
24966 4602.73
24937 4626.06
24926 4650.97
24926 4651.04
24911 4670.38
24928 4650.24
24972 4655.19
24938 4656.97
24922 4705.52
24921 4672.56
24957 4649.26
24917 4646.57
24918 4655.92
24955 4647.79
24927 4652.37
24900 4631.88
24900 4631.88
24926 4665.17
24928 4663.36
24954 4606.01
24958 4595.14
24958 4595.14
25018 4506.07
24915 4499.92
24907 4454.66
24927 4496.33
24802 4533.52
24838 4520.06
24862 4603.03
24863 4670.52
24863 4697.84
24863 4697.84
24789 4692.19
24789 4692.19
24789 4692.19
24789 4692.19
24789 4692.19
24789 4692.19
24819 4690.42
24837 4674.56
24877 4685.74
24837 4833.81
24846 4794.97
24846 4793.80
24922 4700.90
24990 4560.98
24901 4403.35
24837 4467.66
24868 4609.31
................
24879 4635.37
................
24558 4899.94
24500 5252.61
24464 5563.23
24471 5832.97
24385 6205.93
24320 6512.48
24292 6795.76
1.0.... ----. -.
1.0.... ---.. -.
23901 7761.80
23576 7932.46
23291 8117.01
22943 8202.47
................
22386 8521.86
22128 8750.54
21955 8946.22
21811 9249.92
21577 9371.96
21405 9575.85
21119 9710.11
20880 9771.88
20800 9780.28
20856 9676.33
20716 9445.96
20547 9218.01
20393 8945.12
20175 8633.58
19959 8435.60
19722 8277.41
19486 8261.37
19396 8435.83
19144 8564.69
18921 8529.50
18802 8358.95
18954 8479.16
19148 8395.06
19060 8246.11
18828 8185.97
18853 7962.86
18917 7959.44
18869 7881.44
1.0.... ---.. -.
18787 8425.95
18747 8649.80
................
19051 9186.72
18777 9198.71
18576 9321.67
18501 9372.75
18788 9305.54
19054 9467.72
19059 9780.70
19088 10118.9
19130 10484.5
................
19127 11162.3
18971 11473.2
18841 11807.3
18797 12177.4
18674 12439.7
18479 12755.4
18268 13100.5
18030 13309.9
17776 13486.1
17443 13714.7
17136 13924.7
16913 14064.2
16755 14235.2
16624 14472.6
16457 14541.3
................
................
................
16149 14688.3
15781 14865.5
15493 14998.7
15174 15107.7
14821 15252.6
14547 15372.0
14251 15543.5
14011 15730.1
13830 16049.2
13945 16235.2
13864 16310.6
................
13361 16128.9
13258 15972.3
13290 16065.4
13277 15981.2
13089 15679.4
13191 15680.8
13197 15692.7
13197 15692.3
13085 15649.8
13074 15770.4
13105 16127.3
12972 16261.7
12984 16251.5
12984 16188.4
13015 16005.1
13076 15756.6
13084 15659.5
13082 15662.0
12884 15677.9
12897 15641.4
13045 15683.1
13084 15708.6
12914 15746.2
13037 15707.4
13060 15701.1
13058 15575.3
13042 15784.8
13009 15860.9
13009 15860.5
13010 15860.2
13010 15860.2
12989 15890.7
1.0.... ----. -.
12980 15902.9
12982 15882.6
13071 15815.4
13114 15507.7
13114 15506.9
13114 15506.9
13018 15612.3
13134 15540.4
13191 15531.3
13379 15624.3
13454 15653.7
13567 15623.1
13642 15652.2
13640 15658.5
13641 15660.2
13641 15661.8
13640 15659.9
13683 15441.1
14454 15070.5
15382 14769.3
15554 14511.0
14857 14771.8
13546 15450.0
12095 16455.6
11398 17661.0
9193 19558.02
6141 21067.07
3248 21916.97
905 22610 
-794 23320.07
-1883 24374.9
-1895 25436.5
-1673 25877.5
-1340 26070.7
-788 26143.53
-346 26168.93
79 26289.80 -
458 26430 
776 26428 
853 26436 
851 26431 
896 26409 
903 26421 
867 26465 
797 26625 
875 26900 
826 26802 
................
815 26759 
873 26782 
549 26924 
................
356 26833 
606 26564 
438 26443 
................
14 26049.39 -
-170 25720.16
-356 25478.79
-360 25448.14
-467 25366.41
-665 25105.33
-737 24997.03
-901 25028.22
-1094 25205.4
................
................
-1047 26118.3
-1008 26452.1
-1010 26736.3
-881 26953.34
-829 27374.86
-784 27674.69
-652 28033.38
-571 28377.59
-518 28687.25
-446 29053.97
-306 29412.99
-227 29736.62
-187 30145.53
-151 30400.36
-84 30673 
-174 30964.33
-457 31278.13
-732 31493.45
-898 31619.51
-898 31619.51
-898 31619.51
-898 31619.51
-898 31619.51
-891 31677.97
-950 31900.39
-998 32209.13
-1171 32305.8
-1063 32294.1
-1297 32301.4
-1389 32315.0
-1398 32042.1
-1398 31971.0
-1409 31851.7
-1457 31599.7
-1619 31548.8
-1772 31674.9
-1785 31577.1
-1568 31552.5
-1454 31548.8
-1469 31486.7
-1631 31543.2
-1696 31582.4
-1734 31529.7
-1734 31639.7
-1548 31584.2
-1437 31617.1
-1635 31665.4
-1732 31643.0
-1668 31674.1
-1639 31652.4
-1696 31716.5
-1637 31669.4
................
-1447 31709.1
-1355 31910.9
-1330 31850.7
-1487 31851.8
-1690 31771.6
-1690 31771.6
1.0.... ---.. -.
1.0.... ---.. -.
-1426 31712.8
-1359 31959.1
-1298 32167.8
-1261 32297.6
-1060 32214.4
-961 32192.85
-668 32011.08
-356 32049.92
-49 32118 
232 32020 
552 31952 
879 31870 
1059 31711.84
1.0.... ---.. -.
1.0.... ---.. -.
1.0.... ---.. -.
1.0.... ---.. -.
200 31694 
13 31811.06 -
-168 32021.43
-398 31998.61
-570 31970.59
-636 31983.03
-636 31983.03
-636 31983.03
-660 31993.15
-628 31950.95
-628 31950.95
-636 31984.01
................
-636 31984.01
-578 32016.49
-496 32036.54
-528 32168.01
-532 32162.17
-467 32121.62
-342 32143.65
-339 32134.44
-338 32142.89
-356 32130.21
-355 32131.06
-350 32135.52
-338 32142.80
-339 32137.38
-338 32142.80
-338 32140.67
-338 32140.67
1.0.... ---.. -.
................
-338 32142.79
................
-338 32142.80
-338 32142.80
-338 32142.80
-338 32142.80
-338 32142.80
-338 32142.80
-338 32142.80
-349 32144.97
-338 32142.80
-338 32142.80
-338 32142.80
-338 32142.80
-367 32119.13
-338 32142.80
-338 32142.80
................
................
-338 32142.80
................
-338 32142.80
-384 32140.98
-338 32142.80
-339 32138.82
-338 32142.80
-345 32141.96
-338 32142.80
-338 32142.80
-338 32142.80
1.0.... ---.. -.
1.0.... ---.. -.
1.0.... ---.. -.
1.0.... ---.. -.
1.0.... ---.. -.
-338 32142.92
-350 32141.54
-338 32142.80
-338 32142.80
-348 32136.56
-340 32093.37
-338 32142.80
-338 32142.80
-338 32142.80
-338 32142.80
-338 32142.80
-338 32142.80
-356 32146.42
-345 32130.53
-338 32142.80
-420 32086.82
-611 31964.12
-611 31964.12
-483 32077.38
-349 32133.14
-369 32144.57
-338 32142.77
-364 32139.56
-465 32105.74
-545 32113.97
-504 32154.10
-504 32154.10
-504 32154.10
-439 32125.76
-343 32097.29
-431 32097.38
-40.....32118.99
-343 32135.86
-395 32148.29
-339 32143.06
-338 32142.80
-338 32142.80
1.0.... ---.. -.
-389 32145.79
-338 32142.80
-338 32142.80
-386 32129.00
-342 32123.24
-340 32129.10
-469 31999.82
-488 31999.25
-488 31999.25
-488 31999.25
-496 32091.94
-484 32047.89
-486 32008.63
-486 32008.63
-486 32008.63
-486 32008.63
-493 32078.23
-490 32041.33
-474 32049.08
-483 32020.28
-411 32016.00
-466 32055.81
-564 32024.83
-603 31946.82
-496 31991.84
-380 32151.06
-338 32142.79
-338 32142.79
-338 32142.79
-338 32142.79
-338 32142.79
-338 32142.79
-338 32142.79
-338 32142.79
-338 32142.79
-338 32142.79
-338 32142.79
-338 32142.79
-338 32142.80
-338 32142.80
-416 32103.26
-646 31999.85
-458 32078.81
-279 31957.22
-253 32061.48
-501 31987.14
-695 32030.45
-837 32006.08
-1141 31996.3
-1381 31981.8
-1395 31970.5
-1396 31951.3
-1486 31929.0
-1523 31932.2
-1537 31877.5
-1519 32003.2
-1480 32272.1
-1543 32372.4
-1521 32280.5
-1532 32033.9
-1551 31825.3
-1605 31906.7
-1370 32045.2
-1014 31988.4
-750 32028.20
-386 31942.47
-227 31894.11
-236 31901.92
-323 31913.95
-604 31917.01
-574 31981.61
................
................
................
................
................
-394 31936.50
-669 32023.14
-749 31986.30
-926 31935.93
-1189 32043.1
-1453 32164.9
-1576 32210.0
-1586 32233.2
-1586 32232.1
-1473 32081.6
-1381 31967.7
-1382 31948.4
-1438 31853.4
-1119 31949.6
-748 32027.97
1.0.... ---.. -.
-590 32053.94
1.0.... ---.. -.
-363 32040.62
-163 32046.66
-146 31729.91
-253 31739.16
-310 31786.39
-437 31978.81
-346 31966.24
-402 31907.69
-533 32090.44
-591 32101.51
-586 32120.89
-604 31959.74
-481 31844.20
-639 31727.39
-885 31561.76
1.0.... ---.. -.
-1415 31298.7
-1765 31092.7
-1968 30909.3
-2106 30622.7
-2422 30331.6
-2684 30126.0
-3027 30124.3
-3392 30148.9
-3699 30202.2
-3887 30314.4
-3947 30287.9
-3943 30272.9
-3693 30281.9
-3412 30398.4
-3200 30459.9
-2813 30547.1
-2573 30723.0
-2325 30710.7
-2045 30673.5
-1699 30762.3
-1601 31058.9
-1551 31400.3
-1601 31558.3
-1596 31548.4
-1619 31814.0
-1687 31824.2
-1746 31840.3
-1692 31874.0
-1650 31932.2
-1650 31917.2
-1636 31984.9
-1585 32043.5
-1606 32133.1
-1667 32151.0
-1595 32039.9
-1681 31931.6
-1678 31902.5
-1586 31663.5
-1564 31395.5
-1549 31426.1
-1611 31561.8
-1546 31518.8
-1565 31528.2
-1628 31675.5
-1628 31672.4
-1628 31699.2
-1679 31752.4
-1751 31813.3
-1650 31895.4
-1524 31995.3
-1435 31985.8
-1499 32013.4
-1556 32020.7
-1607 31758.5
-1508 31534.9
-1536 31490.9
-1617 31598.5
-1717 31557.7
-1725 31585.7
-1629 31609.6
-1527 31530.5
-1515 31497.0
-1607 31592.4
-1557 31508.8
-1525 31468.3
-1581 31531.7
-1580 31530.9
-1580 31530.5
-1562 31497.2
-1584 31515.9
-1557 31493.5
-1541 31443.2
-1574 31168.0
-1623 30831.8
-1619 30483.6
-1643 30087.1
-1656 29764.9
-1783 29511.5
-2030 29376.2
-1973 29106.9
-2015 28756.7
-2183 28553.8
-2414 28431.5
-2683 28351.4
-2746 28344.7
-2729 28342.7
-2729 28342.7
-2711 28369.4
-2717 28368.7
-2717 28368.7
-2717 28368.7
-2685 28379.6
-2627 28400.2
-2535 28381.4
-2665 28383.6
-2670 28427.0
-2669 28373.0
-2668 28366.5
-2668 28357.7
-2667 28391.0
-2665 28411.6
-2702 28394.1
-2724 28393.3
-2703 28395.5
-2735 28396.1
-2726 28460.3
-2725 28461.7
-2728 28381.6
-2741 28343.6
-2748 28345.0
-2725 28360.7
-2748 28345.0
-2748 28345.0
-2737 28353.4
-2748 28347.3
-2740 28343.4
-2740 28343.4
-2713 28339.1
-2748 28345.0
-2748 28345.0
-2744 28363.5
-2741 28343.6
-2717 28351.6
-2748 28345.0
-2748 28345.0
-2748 28345.0
-2748 28345.0
-2748 28345.0
-2748 28345.0
-2748 28345.0
-2748 28345.0
-2748 28345.0
-2738 28343.1
-2745 28344.4
-2731 28341.7
-2715 28338.6
-2716 28338.7
-2730 28353.9
-2745 28350.1
-2743 28373.2
-2736 28342.7
-2747 28351.0
-2747 28351.0
-2735 28352.1
-2743 28354.5
-2743 28354.5
-2700 28335.6
-2743 28356.0
-2728 28352.1
-2729 28341.4
-2714 28338.5
-2640 28330.1
-2609 28330.2
-2667 28342.2
-2748 28345.0
-2694 28335.4
-2682 28357.6
-2674 28375.8
-2715 28340.0
-2745 28361.2
-2747 28349.0
-2694 28341.4
-2740 28361.9
-2712 28388.1
-2696 28385.1
-2746 28353.5
-2691 28371.4
