-6231 44333.2
1.0.... ---.. -.
-6433 40028.2
-6532 37916.1
-6630 35805.5
-6546 34107.4
-6038 33615.9
-5125 33016.0
-4008 32321.7
-2929 31652.7
-1906 31013.5
-1111 30511.8
-293 29993.55
828 29281 
2008 28722.45
3092 28173.14
3983 27649.33
5022 27029.95
6138 26367.23
7181 25742.22
8081 25215.53
9049 24670.08
10163 23998.2
11213 23329.1
12099 22803.5
13126 22204.3
14249 21610.3
15349 21173.4
16125 20740.0
17153 20148.2
18281 19516.2
19348 18919.1
20409 18326.3
20951 17320.7
20500 16359.2
20091 15591.0
19779 15098.3
19655 14864.8
19443 14471.7
19229 14084.2
19229 13862.7
19254 13605.0
19118 13208.7
18975 12854.1
18865 12471.0
18860 12476.4
18906 12328.7
18932 11977.7
19071 11712.6
19114 11370.4
19100 11041.1
19071 10943.0
19126 10772.4
19230 10517.5
19203 10206.6
19257 10010.6
19255 9987.99
19333 10081.0
19259 9884.45
19337 9525.42
19320 9276.96
19473 9238.58
19694 9442.55
19643 9466.13
19656 9452.67
19652 9449.43
19686 9443.08
19660 9518.69
19582 9420.16
19493 9411.27
19487 9409.25
19531 9434.35
19594 9655.32
19608 10118.4
19574 10504.8
19493 10719.1
19475 10580.9
19504 10597.9
19484 10634.5
19182 10586.9
19101 10652.7
19135 10639.2
19043 10679.4
19140 10689.9
19254 10673.2
19538 10545.8
19514 10629.9
19574 10650.7
19570 10603.9
19604 10499.9
19552 10682.9
19562 10575.7
19645 10466.6
19627 10504.2
19599 10564.4
19550 10604.9
19488 10613.8
19430 10625.8
19403 10566.8
19395 10500.2
19372 10440.9
19356 10375.4
19332 10311.2
19290 10259.9
19241 10211.0
19200 10161.0
19186 10178.5
19183 10182.3
19183 10182.3
19183 10182.3
19183 10182.1
19207 10122.1
19141 10055.6
19125 10083.7
19242 10392.4
19382 10668.0
19558 10563.1
19656 10272.9
19635 10304.6
................
................
................
................
................
................
................
19711 10632.1
19450 10610.2
19268 10357.6
19088 10019.6
19073 10034.2
19128 10000.9
19128 9892.92
19102 9785.07
19042 9534.91
18875 9248.70
18563 9364.05
18434 9342.73
18347 9381.59
................
18436 9136.67
18404 8848.93
18240 8885.08
18233 8902.53
18233 8902.53
18233 8902.53
18241 8858.13
18255 8864.52
18261 8840.22
18261 8840.22
18216 8854.57
18236 8885.51
18185 8856.14
................
1.0.... ---.. -.
1.0.... ---.. -.
1.0.... ---.. -.
18094 8816.09
17834 8640.09
................
17759 8383.23
17747 8528.18
17759 8492.00
17876 8267.09
17966 7936.12
18025 7632.58
18163 7475.02
18246 7404.16
18068 7609.29
18107 7873.34
18397 7956.08
18666 8058.84
18685 8082.52
18450 7988.35
18132 8029.88
17991 8233.25
18297 8310.04
18639 8334.09
18644 8409.55
18677 8419.86
18899 8428.61
18605 8510.70
18239 8633.11
18158 8830.37
18100 8686.62
18157 8316.23
18191 8290.76
17929 8305.06
17797 8331.17
17831 8299.65
18165 8398.44
................
18574 8393.31
18561 8427.17
18842 8464.96
18842 8465.19
18837 8796.72
19064 8798.69
19457 8779.70
19536 8735.81
19515 8770.85
19545 8832.94
19854 8996.53
20114 8866.88
20290 8645.42
................
20673 8097.69
20925 7778.10
21165 7521.60
21536 7211.59
21953 6895.21
22261 6539.06
22612 6243.24
23069 6003.83
23424 5822.04
23667 5614.16
23932 5483.27
24229 5244.60
24496 5022.35
................
................
................
-47829.37 -11260
24585 4894.76
24636 4822.43
24608 4711.97
24405 4383.52
24183 4366.63
................
24174 4377.82
................
24276 4406.19
24206 4433.52
24160 4333.04
24168 4326.98
24167 4327.81
24126 4361.80
24101 4362.63
24113 4294.80
24284 4337.24
24218 4354.97
24271 4326.94
24193 4379.25
24204 4396.69
24419 4374.91
24622 4628.82
24852 4889.74
24887 5174.02
................
24923 5012.53
24946 5099.72
24884 4922.10
242.. -1.4836.67
..328 4933.31
24189 4960.37
24044 4771.65
23935 4568.31
23768 4247.00
23715 4188.59
23752 4013.00
23983 3751.25
24044 3728.78
................
................
23750 4294.88
23726 4713.05
23453 5021.29
22979 5248.86
22657 5567.09
22304 5831.23
22176 5941.00
22029 5970.22
21830 6072.69
21960 6216.69
22154 6489.73
1.0.... ----. -.
22662 7005.46
22977 7262.79
23233 7470.06
23408 7718.88
23724 7894.68
24082 7944.36
24324 8091.17
24508 8136.35
24562 8136.69
24682 8108.45
24941 8116.01
24982 8045.47
................
25470 8196.05
25471 8305.74
25341 8233.05
25407 8198.46
25260 8162.87
25341 8204.27
25415 8049.08
25537 7768.83
25530 7478.72
25509 7073.31
25535 6561.94
25405 6156.14
25257 5701.92
25119 5399.76
24866 5127.51
24628 4858.77
24636 4604.50
