-7790.10 -30363.
1.0.... ---.. -.
1.0.... ---.. -.
1.0.... ---.. -.
1.0.... ---.. -.
1.0.... ---.. -.
1.0.... ---.. -.
1.0.... ---.. -.
1.0.... ---.. -.
1.0.... ---.. -.
-3585.79 -9468.5
-3162.85 -7366.5
-2742.05 -5275.1
-2323.99 -3197.4
-1898.98 -1085.0
-1454 752 
-599 1097 
442 1020 1
1437 832 9
1.0.... ---.. -.
3375 414 8
4304 294 7
5373 174 6
6373 267 6
7356 507 5
8294 883 4
9156 1342 
9998 1787 
10972 1784.46
11825 1448.85
12623 1081.04
13425 704 
14218 332 
15002.56 -36 
15653.78 -621.23
15787.42 -1489.6
15925.88 -2364.4
16265.13 -3139.6
16565.09 -3656.9
16675.75 -3714.9
16872.10 -3778.0
16951.93 -3978.0
17028.34 -4260.5
17054.64 -4319.9
17107.58 -4283.6
16881.14 -4416.0
16561.24 -4534.9
16537.02 -4558.5
................
................
16367.36 -4108.2
16339.14 -4011.4
16338.95 -4014.4
16306.83 -4056.8
16277.90 -4077.0
16436.62 -3981.2
16629.50 -3666.2
16509.72 -3484.3
16563.74 -3557.8
16681.66 -3705.7
16898.17 -3894.0
17142.14 -4216.2
17198.81 -4231.6
17203.80 -4237.1
................
17046.82 -4473.5
................
17069.96 -4516.5
17096.88 -4495.6
17103.40 -4516.7
................
16620.95 -4493.6
................
16258.50 -4169.2
16223.21 -4181.7
16276.27 -3977.0
16311.78 -3889.5
16288.90 -3898.2
16357.08 -3742.5
16372.11 -3515.9
................
17017.84 -3520.3
16932.79 -3709.2
16864.77 -3823.3
16816.56 -3895.2
................
16749.09 -3898.9
16821.01 -3895.7
16817.40 -3832.5
16923.68 -3743.0
................
17058.06 -4140.5
17203.39 -4335.4
17157.97 -4293.2
17157.85 -4341.5
17064.30 -4500.3
16683.91 -4614.1
16446.42 -4526.5
16494.56 -4631.6
................
16536.62 -4527.5
16423.56 -4621.3
16299.79 -4331.1
16216.50 -4017.5
16225.39 -3995.2
16262.69 -4006.2
16329.45 -3982.6
16222.46 -3805.5
16202.43 -3803.3
16018.93 -3933.7
15984.84 -3903.1
16052.72 -3862.2
15735.21 -3860.6
15327.69 -3792.5
15093.46 -3659.8
14750.24 -3688.1
14466.39 -3549.1
14192.50 -3419.8
13792.17 -3141.0
13436.94 -2865.7
13271.71 -2635.1
13150.77 -2373.0
12987.93 -2223.7
13051.19 -2156.3
13074.00 -2101.2
13012.96 -1882.2
12922.20 -1534.8
12876.78 -1513.3
................
................
................
12931.69 -1569.4
................
12392.20 -1603.4
12258.31 -1643.4
12149.33 -1749.1
12190.02 -1927.9
12331.46 -2301.9
12364.31 -2306.3
12353.70 -2364.5
12175.86 -2292.8
11990.60 -2272.5
12090.83 -2508.9
12279.95 -2561.0
12562.84 -2448.2
12895.00 -2361.8
12858.99 -2262.3
12917.02 -2236.1
12946.60 -2027.2
................
12799.20 -2092.2
................
13090.12 -2051.2
13016.27 -2025.7
13093.53 -2016.3
13077.39 -1868.7
12813.16 -1704.6
12466.51 -1670.0
12298.60 -1658.2
12276.75 -1645.5
12219.23 -1681.2
12124.97 -1722.8
12298.17 -1655.2
12160.21 -1824.8
12207.08 -1889.8
12124.22 -1848.9
12163.05 -2082.3
12474.70 -2161.9
12866.54 -2121.8
................
12867.11 -1903.0
13085.61 -1861.8
................
13283.65 -1530.0
13048.13 -1374.9
12832.33 -1487.7
................
12390.87 -1631.9
12298.29 -1745.8
................
12424.19 -2099.4
12524.62 -2229.2
12783.75 -2251.6
12944.98 -2159.1
12981.69 -2095.6
................
................
12962.74 -2098.0
12954.99 -2213.8
................
13190.08 -2384.9
13261.91 -2384.3
................
13262.75 -2279.6
13305.31 -2241.4
13020.23 -2236.6
12950.85 -2160.7
13159.75 -2357.1
13472.01 -2522.2
................
................
13927.10 -2464.8
13856.97 -2138.8
14024.20 -2249.4
14205.49 -2495.5
14343.71 -2650.2
14491.70 -2761.5
14858.14 -3055.5
15203.35 -3321.1
15484.42 -3501.5
15699.92 -3743.2
15781.42 -3878.9
................
16176.70 -4439.5
16352.81 -4574.9
16711.02 -4599.5
17027.92 -4629.3
17287.72 -4682.6
17574.67 -4883.2
................
17831.58 -5419.2
17779.01 -5672.6
17777.06 -6000.7
18035.53 -6162.9
18403.03 -6321.2
18495.98 -6333.7
................
18451.88 -6463.2
18448.84 -6520.6
................
................
................
................
18579.20 -6389.2
................
................
18596.38 -6347.6
18482.48 -6312.2
18495.98 -6333.7
18495.98 -6333.7
18416.43 -6504.4
18487.11 -6480.7
18561.04 -6481.0
18598.91 -6410.8
18630.27 -6404.7
18658.06 -6385.1
18561.82 -6305.4
18409.92 -6318.6
18414.96 -6265.1
18446.59 -6307.6
18394.65 -6153.1
18288.75 -5991.1
17984.85 -5895.7
17632.53 -5714.4
17279.79 -5629.9
16929.69 -5554.7
16616.72 -5401.2
16437.16 -5484.1
16482.58 -5373.6
16521.71 -5400.5
16566.32 -5409.8
16848.82 -5325.8
17206.32 -5335.0
17246.89 -5210.4
17132.74 -5075.3
17215.48 -4895.3
17381.63 -4554.5
17474.64 -4260.7
17424.51 -3945.5
17143.87 -3650.4
16870.64 -3470.4
16566.52 -3435.8
16342.87 -3526.9
16290.08 -3561.9
16227.65 -3582.1
16257.39 -3568.4
16259.36 -3573.1
16178.47 -3626.9
16154.21 -3648.6
16128.94 -3668.5
16099.23 -3707.4
16091.11 -3714.7
16098.01 -3696.7
16161.70 -3756.2
16421.13 -3890.5
16812.01 -3918.4
17132.08 -3920.0
17296.27 -3905.9
17002.58 -3839.2
16718.46 -3634.6
16638.16 -3579.8
16690.16 -3829.6
16750.77 -3848.2
16838.34 -3875.4
16825.82 -3894.0
16893.41 -3894.5
................
................
16903.83 -4050.9
................
16943.88 -4102.7
16898.04 -4031.4
16644.78 -3905.3
16395.20 -3900.1
16374.56 -3927.1
16403.67 -3907.1
16451.04 -3895.7
16743.06 -3980.4
16960.50 -3997.9
16764.14 -4011.3
16413.18 -3855.6
16061.24 -3738.1
15203.37 -3469.6
14349.46 -3095.7
13468.65 -2651.1
13469.92 -2584.4
13398.50 -2533.5
13336.13 -2505.8
13242.89 -2697.5
13197.54 -3096.2
13323.45 -3435.5
13475.89 -3814.8
13562.39 -4174.8
13393.80 -4608.1
13385.37 -5235.8
13260.00 -5489.6
13299.43 -5604.8
13503.26 -5884.8
13825.45 -6041.0
14115.85 -6298.2
14644.77 -6338.3
15145.15 -6267.9
15.7..43 -6371.2
...0.... -6487.5
16401.43 -6522.8
16755.08 -6575.3
17003.07 -6802.6
17268.73 -6992.3
17624.71 -7165.0
17885.96 -7450.4
18092.51 -7795.4
18357.34 -8150.6
18538.75 -8662.6
18692.06 -9121.9
18764.59 -9554.1
18912.81 -9832.7
19068.10 -10095.
19259.67 -10382.
19424.93 -10584.
19589.94 -10829.
1.0.... ---.. -.
1.0.... ---.. -.
20082.01 -11629.
20256.79 -11875.
20305.83 -12200.
20310.53 -12593.
20317.73 -12906.
20317.24 -13208.
20329.38 -13631.
20344.19 -13925.
20384.91 -14228.
20437.97 -14545.
20497.25 -14859.
20385.26 -15149.
20241.12 -15486.
20144.81 -15826.
20001.18 -16077.
19928.49 -16416.
19816.88 -16711.
19574.33 -17033.
19484.69 -17323.
19442.26 -17599.
19254.66 -17759.
18960.31 -17916.
18793.74 -18109.
18763.39 -18346.
................
18845.61 -18523.
18618.16 -18675.
18327.66 -18720.
18105.78 -18609.
................
................
17689.09 -18628.
17422.27 -18637.
17420.17 -18641.
17259.65 -18666.
17259.96 -18722.
17298.66 -18662.
17290.05 -18679.
17254.62 -18783.
17305.70 -18959.
17366.04 -19184.
17293.20 -19126.
17293.21 -18921.
17297.38 -18820.
17292.60 -18819.
17229.92 -18739.
17553.65 -18661.
17934.80 -18556.
18246.30 -18613.
18651.54 -18586.
18949.46 -18453.
19082.37 -18183.
1.0.... ---.. -.
1.0.... ---.. -.
1.0.... ---.. -.
19130.06 -17060.
19091.02 -16777.
18936.18 -16470.
18757.88 -16335.
18626.50 -16225.
1.0.... ---.. -.
18014.36 -16071.
17906.83 -16102.
17559.98 -16253.
17430.01 -16533.
17201.01 -16610.
16773.26 -16570.
16373.26 -16517.
16000.87 -16452.
15607.25 -16377.
15178.79 -16319.
14769.30 -16296.
14444.88 -16412.
14074.54 -16609.
13794.48 -16779.
13532.64 -16980.
13171.18 -17089.
12866.43 -17180.
12540.38 -17344.
12309.20 -17546.
12230.52 -17589.
11817.88 -17598.
11501.27 -17578.
11188.34 -17619.
10823.74 -17746.
10656.46 -17695.
10599.16 -17789.
10548.90 -17999.
10592.08 -17816.
10554.23 -17788.
10541.95 -17854.
................
................
10514.19 -17958.
10460.61 -17798.
10273.19 -17512.
10018.67 -17297.
9862.75 -17048.8
9700.25 -16721.5
9630.20 -16412.1
9607.69 -16156.1
9489.73 -15792.2
9298.08 -15537.6
9091.84 -15272.4
9114.89 -15270.1
9096.47 -15298.9
8983.04 -15150.7
8956.14 -15143.7
8973.68 -15097.4
9003.04 -15132.5
9008.97 -15178.7
8998.70 -15079.1
8986.88 -14853.0
9055.86 -14669.0
9097.43 -14575.4
9083.61 -14411.3
9045.82 -14442.8
9042.27 -14481.6
9116.19 -14586.1
9116.43 -14586.6
................
9076.00 -14682.2
9013.11 -14834.7
9053.67 -15049.6
9105.28 -15313.1
9046.50 -15158.3
8877.45 -15293.0
8722.51 -15587.8
8526.06 -15833.1
8332.68 -16078.6
8024.12 -16268.8
7832.78 -16458.3
7587.78 -16468.1
7447.43 -16384.3
7444.29 -16408.3
7533.20 -16441.0
7508.73 -16419.7
7439.46 -16346.7
7410.57 -16319.0
7595.97 -16485.0
7574.34 -16480.1
7583.89 -16510.7
7575.16 -16470.2
