................
20901 41551.3
19623 39879.6
18338 38198.5
17064 36531.0
15758 34822.9
14454 33116.6
13180 31450.0
11899 29773.4
10613 28090.7
9336 26420.81
8051 24739.78
6767 23059.14
................
5042 21394.71
4368 21398.81
3774 21461.54
3177 21515.36
2578 21564.54
1974 21613.70
1365 21601.84
708 21508 
-15 21202 
-784 21012.39
-1523 20871.8
-2252 20666.8
-3070 20498.0
-4041 20572.3
-4568 20092.0
-4763 19920.3
-4780 19709.8
-4892 19546.7
-5035 19396.9
-5356 19521.7
-5461 19732.7
-5517 19723.3
-5643 19632.3
-5679 19536.9
-5664 19868.8
-5680 20181.8
-5992 20201.2
-6303 20329.0
-6540 20325.8
-6736 20285.6
-6753 20237.5
-6786 20231.1
-6813 19934.4
-6846 19925.0
-6873 19886.6
-6861 19816.1
-7102 19719.4
-7379 19706.7
-7677 19707.8
-7715 19599.7
-7834 19619.6
................
-8244 19468.4
-8313 19583.5
-8296 19551.2
-8175 19800.0
-8329 19866.9
-8303 19911.4
-8273 19890.3
-8138 20020.0
-7966 20236.8
-7964 20276.5
-7979 20279.9
................
-7957 20324.0
-8004 20431.3
-8138 20738.7
-8093 20938.7
-7845 21069.3
-7781 20931.2
-8014 20968.9
-8134 20983.0
................
-8304 20504.9
-8390 20153.6
-8461 19847.3
-8484 19705.5
-8311 19696.5
-8064 19838.9
-7814 19803.0
-7703 20046.1
................
................
-7697 20406.2
-7678 20573.5
-7535 20852.0
................
-7764 20942.1
-8006 20969.5
-7909 20933.0
-7849 20810.2
-8061 20827.3
-8374 20854.1
-8792 20951.6
-9008 21070.3
-9231 21096.1
-9605 21196.2
-9929 21186.0
-10224 21143.
-10397 21210.
-10637 21241.
-11042 21258.
-11348 21316.
-11610 21470.
-11996 21422.
-12308 21373.
-12611 21378.
-12948 21397.
-13255 21335.
-13549 21317.
-13855 21335.
-14250 21489.
-14398 21628.
-14537 21693.
-14685 21878.
-14893 22225.
-14837 22504.
-14719 22769.
-14673 23130.
-14612 23399.
-14706 23596.
-15037 23708.
-15025 23705.
-15132 23850.
-15353 24011.
-15299 24060.
-15448 24125.
-15812 24226.
-16093 24321.
-16034 24403.
-16020 24388.
-15983 24590.
-15809 24761.
-15490 24988.
-15053 25141.
-14983 25080.
-15143 24950.
-15268 24884.
-15302 24772.
-15376 24776.
-15306 24610.
-15452 24428.
-15564 24200.
-15433 24238.
-15344 24356.
-15207 24361.
-15104 24436.
-15340 24578.
-15480 24458.
-15679 24256.
-15998 24228.
-16596 24236.
-17314 24384.
-17569 24669.
................
................
................
................
................
... . ....
................
................
