-9231.73 -37607.
1.0.... ----. -.
1.0.... ----. -.
1.0.... ----. -.
-10442.19 -31048
-10009.57 -30132
-9540.49 -29193.
-9076.26 -28267.
-8604.52 -27328.
-8135.49 -26394.
-7672.44 -25471.
-7198.27 -24527.
-6728.81 -23592.
-6259.90 -22658.
-5804.02 -21750.
-5336.88 -20820.
-4863.27 -19876.
-4447.17 -18969.
-4038.47 -17883.
-3625.48 -16707.
-3232.97 -15560.
-2861.19 -14476.
-2503.43 -13416.
-2163.15 -12365.
-1665.91 -11505.
-1852.74 -10857.
-1835.97 -10826.
-1980.90 -10639.
-1998.24 -10330.
-1909.40 -10121.
-1649.96 -10149.
-1332.15 -10255.
-1379.08 -10507.
-1494.73 -10712.
-1398.43 -10866.
-1166.09 -10742.
-890.75 -10583.3
-712.65 -10408.3
................
-990.43 -9941.60
-1136.39 -9602.0
................
-1677.19 -9290.1
-1772.32 -9232.1
-1826.87 -9207.7
-1873.82 -9219.2
-1838.95 -9180.6
................
................
-2392.21 -9538.3
-2443.91 -9580.8
-2448.28 -9714.0
-2483.19 -9937.5
-2606.13 -10220.
-2675.89 -10489.
-2411.34 -10517.
-2072.23 -10639.
-1829.70 -10803.
-1730.43 -10698.
-1544.60 -10491.
................
-1492.69 -10015.
-1394.60 -9905.9
................
-1181.76 -9749.2
-927.04 -9496.53
-1048.76 -9278.6
-1279.94 -9406.3
-1514.91 -9603.3
................
-1943.69 -9957.0
-1770.11 -9918.8
-1738.07 -9675.3
-1997.03 -9615.7
-2070.77 -9881.9
-2203.31 -10180.
-2242.01 -10332.
-2292.36 -10386.
-2213.98 -10336.
-2139.94 -10354.
-1969.72 -10540.
-1821.21 -10748.
-1779.99 -10762.
-1754.32 -10774.
-1765.38 -10791.
-1760.85 -10841.
-1760.85 -10841.
-1771.22 -10745.
-1775.37 -10698.
-1783.57 -10773.
-1772.98 -10809.
-1745.54 -10810.
-1770.15 -10775.
-1763.91 -10763.
-1778.05 -10771.
-1810.26 -10781.
-1888.20 -10649.
-1834.23 -10724.
-1763.27 -10850.
-1750.62 -10767.
-1832.97 -10686.
-1947.04 -10546.
-1970.79 -10312.
-1946.93 -10269.
-1992.53 -10293.
-1992.53 -10293.
-1992.53 -10293.
-2019.96 -10323.
-2028.48 -10403.
-1934.36 -10536.
-1804.96 -10744.
-1809.08 -10748.
-1790.59 -10764.
-1781.36 -10753.
-1778.23 -10733.
-1787.45 -10737.
-1805.31 -10749.
-1804.01 -10660.
-1870.56 -10618.
-1860.01 -10647.
-1915.50 -10625.
-1908.17 -10596.
-1893.27 -10595.
-1912.59 -10610.
-1953.40 -10593.
-1884.34 -10614.
-1874.38 -10653.
-1807.88 -10743.
-1772.61 -10766.
-1763.16 -10810.
-1763.16 -10810.
-1763.16 -10810.
-1763.16 -10810.
-1770.28 -10710.
-1811.72 -10639.
................
-2005.16 -10373.
-1903.85 -10252.
-1960.44 -10226.
-2027.81 -10446.
-1965.83 -10544.
-1938.62 -10602.
-1769.05 -10743.
-1819.06 -10788.
-1842.08 -10780.
-1807.46 -10726.
-1965.38 -10448.
-1998.00 -10292.
-2019.34 -10329.
-1992.52 -10321.
-1881.50 -10203.
-1997.76 -10298.
-2006.96 -10298.
-1989.27 -10286.
-2010.51 -10284.
-2006.68 -10283.
-1925.93 -10223.
-1935.26 -10290.
-1985.09 -10293.
-1981.83 -10307.
-1950.55 -10293.
-1950.55 -10293.
-2136.58 -10309.
-2468.28 -10251.
-2783.68 -10035.
-2773.76 -9830.3
-2524.36 -9682.8
-2350.30 -9677.1
-2329.40 -9681.4
-2332.16 -9680.0
-2209.08 -9742.3
-2163.63 -9779.9
................
................
................
................
................
... . ....
... . ....
... . ....
................
................
................
................
................
................
................
................
................
................
................
................
................
................
................
................
................
................
................
................
................
................
................
................
................
................
................
................
................
................
................
................
................
................
................
................
-2386.67 -863.46
-2386.67 -863.46
-2386.67 -863.46
-2386.67 -863.46
-2386.67 -863.46
................
................
................
-2386.67 -863.46
-2386.67 -863.46
-2386.67 -863.46
-2386.67 -863.46
-2386.67 -863.46
-2386.67 -863.46
-2386.67 -863.46
-2386.67 -863.46
-2386.67 -863.46
-2386.67 -863.46
-2386.67 -863.46
-2386.67 -863.46
-2386.67 -863.46
-2386.67 -863.46
-2386.67 -863.46
-2386.67 -863.46
-2386.67 -863.46
-2386.67 -863.46
-2386.67 -863.46
-2386.67 -863.46
-2386.67 -863.46
-2386.67 -863.46
-2386.67 -863.46
-2386.67 -863.46
-2386.67 -863.46
-2386.67 -863.46
-2386.67 -863.46
-2386.67 -863.46
-2386.67 -863.46
-2386.67 -863.46
-2386.67 -863.46
................
................
................
................
................
................
. -........... -
